date,sentiment_score
2022-07-16,-0.3818
2022-07-17,0.4404
2022-07-18,0.296
2022-07-19,0.48355
2022-07-20,-0.1531
2022-07-21,0.4019
2022-07-22,0.1462
2022-07-23,0.3243
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.7906
2022-07-27,0.0
2022-07-28,0.41105
2022-07-30,0.4767
2022-08-01,0.6124
2022-08-02,0.5264500000000001
2022-08-03,0.4404
2022-08-04,0.0
2022-08-05,0.32985
2022-08-07,0.6429
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,-0.3182
2022-08-11,0.5106
2022-08-12,0.61865
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.31845
2022-08-17,0.0
2022-08-18,0.5267
2022-08-19,0.0
2022-08-20,0.1909
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.296
2022-08-25,0.0
2022-08-26,0.1366
2022-08-27,0.34665
2022-08-28,0.4019
2022-08-29,0.10115
2022-08-30,0.0
2022-08-31,-0.05135
2022-09-01,0.0516
2022-09-02,0.0516
2022-09-03,0.1027
2022-09-04,0.0
2022-09-05,0.4404
2022-09-06,0.2263
2022-09-07,0.0258
2022-09-08,0.1495
2022-09-09,0.0
2022-09-10,0.37929999999999997
2022-09-11,0.7269
2022-09-12,0.38634999999999997
2022-09-13,0.2732
2022-09-14,0.29500000000000004
2022-09-15,0.5106
2022-09-16,0.5859
2022-09-17,-0.2553
2022-09-18,0.1909
2022-09-19,0.0
2022-09-20,0.44015
2022-09-21,0.3415
2022-09-22,0.38075000000000003
2022-09-23,0.07655
2022-09-24,0.3818
2022-09-25,-0.38915
2022-09-26,0.30555
2022-09-27,0.4215
2022-09-28,0.49365000000000003
2022-09-29,0.0
2022-09-30,0.0
2022-10-02,0.6184000000000001
2022-10-03,0.0
2022-10-04,0.0386
2022-10-05,0.42245
2022-10-06,0.5264
2022-10-07,-0.0258
2022-10-08,-0.34
2022-10-09,0.4015
2022-10-10,0.05135
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.23835
2022-10-14,-0.6996
2022-10-15,-0.148
2022-10-16,0.3592
2022-10-17,0.6939
